timestamp_ms,class,x_min,y_min,x_max,y_max
8441.766666666666,person,2986,1275,3203,1611
8441.766666666666,car,3181,1148,3511,1371
8441.766666666666,car,2995,1148,3484,1373
8475.133333333333,car,2291,1908,3522,2142
8475.133333333333,traffic light,519,719,691,1095
8475.133333333333,person,310,1249,520,1713
8475.133333333333,person,3663,1185,3746,1451
8475.133333333333,traffic light,2868,752,2990,1086
8475.133333333333,person,224,1225,368,1694
8475.133333333333,car,754,1053,1215,1263
8475.133333333333,car,2526,1121,3033,1303
8475.133333333333,car,2050,1029,2222,1159
8475.133333333333,person,3479,1151,3559,1398
8475.133333333333,car,1855,955,1962,1060
8475.133333333333,car,1939,989,2051,1091
8475.133333333333,person,3407,1167,3497,1400
8475.133333333333,person,3761,1186,3838,1418
8475.133333333333,traffic light,2885,753,2978,1045
8475.133333333333,person,714,1288,845,1721
8475.133333333333,person,3002,1272,3209,1625
8475.133333333333,car,3170,1145,3515,1371
8475.133333333333,car,2552,1119,3178,1341
8475.133333333333,person,1284,970,1355,1181
8475.133333333333,person,1591,1036,1681,1160
8475.133333333333,car,2971,1142,3496,1370
8475.133333333333,person,1291,970,1356,1105
8508.5,car,2293,1909,3516,2146
8508.5,traffic light,518,718,690,1095
8508.5,person,313,1246,522,1710
8508.5,person,3661,1184,3744,1458
8508.5,traffic light,2868,752,2991,1088
8508.5,person,237,1218,371,1684
8508.5,car,755,1053,1180,1266
8508.5,car,2526,1121,3005,1290
8508.5,car,2049,1029,2223,1159
8508.5,person,3481,1152,3560,1396
8508.5,car,1855,956,1961,1060
8508.5,car,1939,990,2049,1092
8508.5,person,3406,1169,3497,1400
8508.5,person,3763,1187,3838,1419
8508.5,traffic light,2886,753,2978,1044
8508.5,person,712,1292,866,1718
8508.5,person,3031,1278,3231,1632
8508.5,person,1273,971,1352,1186
8508.5,person,1589,1035,1680,1159
8508.5,car,2956,1139,3497,1370
8508.5,person,1290,969,1357,1137
8541.866666666667,car,2293,1909,3513,2147
8541.866666666667,traffic light,518,717,689,1094
8541.866666666667,person,315,1238,531,1709
8541.866666666667,person,3658,1182,3745,1461
8541.866666666667,traffic light,2874,753,2993,1067
8541.866666666667,person,246,1210,377,1681
8541.866666666667,car,748,1054,1149,1267
8541.866666666667,car,2511,1119,2996,1281
8541.866666666667,car,2049,1029,2223,1160
8541.866666666667,person,3480,1152,3560,1397
8541.866666666667,car,1855,956,1961,1060
8541.866666666667,car,1940,991,2045,1093
8541.866666666667,person,3404,1169,3496,1401
8541.866666666667,person,3764,1184,3838,1420
8541.866666666667,person,711,1298,876,1722
8541.866666666667,person,3052,1290,3256,1634
8541.866666666667,person,1268,971,1348,1187
8541.866666666667,person,1585,1037,1678,1156
8541.866666666667,car,2940,1141,3495,1372
8541.866666666667,person,1290,968,1357,1145
8575.233333333334,car,2293,1909,3512,2147
8575.233333333334,traffic light,518,716,690,1096
8575.233333333334,person,327,1232,535,1708
8575.233333333334,person,3655,1180,3745,1465
8575.233333333334,traffic light,2876,753,2993,1057
8575.233333333334,person,234,1205,380,1691
8575.233333333334,car,727,1051,1122,1263
8575.233333333334,car,2515,1116,2973,1277
8575.233333333334,car,2051,1029,2224,1160
8575.233333333334,person,3477,1153,3562,1397
8575.233333333334,car,1856,957,1960,1060
8575.233333333334,car,1939,990,2044,1093
8575.233333333334,person,3404,1167,3496,1402
8575.233333333334,person,3756,1173,3838,1420
8575.233333333334,person,715,1298,882,1723
8575.233333333334,person,3067,1289,3277,1639
8575.233333333334,person,1267,973,1345,1187
8575.233333333334,car,2936,1137,3492,1373
8575.233333333334,person,1289,970,1354,1170
8608.6,car,2293,1907,3514,2145
8608.6,traffic light,519,719,687,1096
8608.6,person,342,1228,534,1695
8608.6,person,3660,1180,3749,1463
8608.6,traffic light,2877,753,2993,1052
8608.6,person,219,1186,384,1688
8608.6,car,698,1049,1089,1266
8608.6,car,2511,1115,2956,1276
8608.6,car,2053,1029,2224,1159
8608.6,person,3475,1153,3562,1399
8608.6,car,1856,958,1959,1060
8608.6,car,1939,990,2044,1093
8608.6,person,3403,1165,3495,1401
8608.6,person,3750,1163,3838,1421
8608.6,person,719,1300,889,1725
8608.6,person,3077,1299,3289,1641
8608.6,person,1267,972,1344,1188
8608.6,car,2933,1136,3476,1378
8608.6,person,1289,969,1354,1164
8608.6,traffic light,2888,755,2977,997
8641.966666666667,car,2292,1906,3518,2143
8641.966666666667,traffic light,520,720,686,1095
8641.966666666667,person,361,1229,537,1693
8641.966666666667,person,3663,1183,3749,1461
8641.966666666667,traffic light,2877,753,2993,1045
8641.966666666667,person,232,1184,388,1685
8641.966666666667,car,543,1046,1059,1273
8641.966666666667,car,2517,1115,2933,1277
8641.966666666667,car,2053,1029,2224,1159
8641.966666666667,person,3471,1156,3562,1402
8641.966666666667,car,1856,959,1958,1060
8641.966666666667,car,1939,990,2045,1092
8641.966666666667,person,3396,1168,3494,1399
8641.966666666667,person,3748,1158,3838,1421
8641.966666666667,person,721,1302,889,1727
8641.966666666667,person,3098,1313,3296,1640
8641.966666666667,person,1268,972,1337,1188
8641.966666666667,car,2928,1135,3469,1381
8641.966666666667,person,1290,970,1353,1173
8641.966666666667,traffic light,2862,753,3003,1104
8641.966666666667,traffic light,2888,756,2977,1001
8641.966666666667,car,2541,1115,2836,1270
8675.333333333334,car,2292,1906,3519,2142
8675.333333333334,traffic light,521,720,686,1095
8675.333333333334,person,370,1228,540,1684
8675.333333333334,person,3665,1179,3751,1456
8675.333333333334,traffic light,2877,753,2993,1043
8675.333333333334,person,256,1187,391,1682
8675.333333333334,car,465,1044,1026,1272
8675.333333333334,car,2473,1116,2867,1279
8675.333333333334,car,2052,1029,2224,1160
8675.333333333334,person,3470,1158,3562,1402
8675.333333333334,car,1856,959,1958,1060
8675.333333333334,car,1939,990,2046,1092
8675.333333333334,person,3748,1155,3838,1421
8675.333333333334,person,724,1303,892,1728
8675.333333333334,person,3128,1313,3306,1637
8675.333333333334,person,1268,972,1342,1189
8675.333333333334,car,2922,1136,3461,1385
8675.333333333334,person,1289,970,1353,1179
8675.333333333334,traffic light,2861,753,3003,1103
8675.333333333334,person,3401,1153,3517,1404
8675.333333333334,person,1578,1030,1649,1145
8708.7,car,2292,1906,3520,2142
8708.7,traffic light,522,720,687,1098
8708.7,person,378,1226,542,1678
8708.7,person,3661,1180,3748,1458
8708.7,traffic light,2883,754,2984,1041
8708.7,person,269,1184,394,1678
8708.7,car,426,1043,997,1270
8708.7,car,2435,1117,2838,1280
8708.7,car,2053,1029,2224,1159
8708.7,person,3471,1160,3562,1401
8708.7,car,1856,959,1958,1060
8708.7,car,1939,990,2045,1092
8708.7,person,3747,1153,3838,1419
8708.7,person,734,1302,898,1734
8708.7,person,3150,1316,3320,1639
8708.7,person,1268,975,1341,1188
8708.7,car,2916,1139,3460,1389
8708.7,person,1288,971,1352,1182
8708.7,traffic light,2866,748,2996,1102
8708.7,person,1261,980,1326,1190
8708.7,car,731,1043,1001,1263
8708.7,person,1577,1026,1646,1143
8708.7,car,2526,1116,2820,1274
8742.066666666666,car,2292,1907,3519,2142
8742.066666666666,traffic light,521,719,688,1098
8742.066666666666,person,382,1218,545,1676
8742.066666666666,person,3660,1182,3745,1460
8742.066666666666,traffic light,2886,754,2981,1040
8742.066666666666,person,279,1177,394,1671
8742.066666666666,car,385,1052,962,1268
8742.066666666666,car,2416,1117,2828,1283
8742.066666666666,car,2052,1029,2224,1159
8742.066666666666,car,1856,959,1958,1060
8742.066666666666,car,1939,991,2045,1091
8742.066666666666,person,3748,1160,3838,1416
8742.066666666666,person,744,1303,904,1733
8742.066666666666,person,3173,1312,3339,1646
8742.066666666666,person,1269,975,1337,1186
8742.066666666666,car,2911,1142,3453,1392
8742.066666666666,person,1284,972,1349,1184
8742.066666666666,traffic light,2874,751,2998,1095
8742.066666666666,car,739,1055,971,1258
8742.066666666666,person,1575,1030,1647,1144
8742.066666666666,car,2529,1116,2826,1275
8775.433333333334,car,2292,1906,3515,2143
8775.433333333334,traffic light,521,719,689,1099
8775.433333333334,person,395,1222,552,1671
8775.433333333334,person,3666,1187,3751,1462
8775.433333333334,traffic light,2886,755,2980,1038
8775.433333333334,person,253,1186,407,1671
8775.433333333334,car,349,1059,924,1265
8775.433333333334,car,2393,1112,2819,1283
8775.433333333334,car,2053,1030,2224,1159
8775.433333333334,car,1856,959,1958,1060
8775.433333333334,car,1939,991,2047,1091
8775.433333333334,person,3747,1142,3838,1415
8775.433333333334,person,756,1304,911,1731
8775.433333333334,person,3190,1310,3368,1647
8775.433333333334,person,1270,977,1331,1184
8775.433333333334,car,2907,1143,3437,1394
8775.433333333334,person,1285,973,1346,1168
8775.433333333334,traffic light,2871,748,2992,1097
8775.433333333334,person,1578,1030,1645,1141
8808.8,car,2292,1908,3514,2144
8808.8,traffic light,521,719,688,1100
8808.8,person,393,1228,561,1676
8808.8,person,3666,1191,3753,1462
8808.8,traffic light,2885,755,2980,1041
8808.8,person,257,1184,408,1669
8808.8,car,318,1065,899,1262
8808.8,car,2319,1112,2798,1281
8808.8,car,2055,1030,2223,1159
8808.8,car,1856,959,1958,1060
8808.8,car,1939,991,2047,1092
8808.8,person,3747,1130,3838,1418
8808.8,person,771,1301,919,1721
8808.8,person,3204,1292,3409,1647
8808.8,person,1270,979,1327,1183
8808.8,car,2901,1142,3426,1399
8808.8,person,1287,974,1345,1146
8808.8,traffic light,2870,748,2991,1100
8808.8,person,1579,1028,1642,1138
8808.8,car,743,1054,910,1218
8808.8,car,2524,1116,2815,1276
8842.166666666668,car,2292,1907,3514,2144
8842.166666666668,traffic light,521,719,689,1096
8842.166666666668,person,398,1233,568,1677
8842.166666666668,person,3666,1193,3755,1462
8842.166666666668,traffic light,2885,754,2980,1041
8842.166666666668,person,269,1171,408,1664
8842.166666666668,car,2306,1113,2757,1278
8842.166666666668,car,2056,1031,2219,1158
8842.166666666668,car,1856,959,1957,1060
8842.166666666668,car,1939,991,2046,1091
8842.166666666668,person,3754,1135,3838,1416
8842.166666666668,person,786,1297,934,1718
8842.166666666668,person,3225,1292,3424,1647
8842.166666666668,person,1270,979,1327,1183
8842.166666666668,car,2895,1143,3427,1401
8842.166666666668,person,1285,973,1343,1163
8842.166666666668,traffic light,2869,747,2990,1101
8842.166666666668,person,1576,1025,1638,1138
8842.166666666668,car,740,1057,871,1212
8875.533333333333,car,2292,1906,3515,2144
8875.533333333333,traffic light,522,719,690,1094
8875.533333333333,person,406,1240,566,1670
8875.533333333333,person,3665,1186,3756,1462
8875.533333333333,traffic light,2879,754,2988,1047
8875.533333333333,person,281,1213,410,1649
8875.533333333333,car,2289,1114,2754,1279
8875.533333333333,car,2056,1031,2217,1156
8875.533333333333,car,1856,959,1957,1060
8875.533333333333,car,1939,990,2046,1091
8875.533333333333,person,3758,1128,3838,1414
8875.533333333333,person,802,1297,946,1722
8875.533333333333,person,3241,1283,3439,1650
8875.533333333333,person,1271,978,1327,1182
8875.533333333333,car,2891,1137,3423,1403
8875.533333333333,person,1285,972,1341,1168
8875.533333333333,traffic light,2863,752,2998,1104
8875.533333333333,person,1578,1024,1633,1135
8908.900000000001,car,2292,1906,3515,2145
8908.900000000001,traffic light,523,720,690,1093
8908.900000000001,person,412,1244,569,1669
8908.900000000001,person,3670,1178,3758,1459
8908.900000000001,traffic light,2877,754,2992,1048
8908.900000000001,person,280,1253,411,1648
8908.900000000001,car,2246,1112,2734,1277
8908.900000000001,car,2055,1031,2215,1154
8908.900000000001,car,1856,958,1958,1060
8908.900000000001,car,1939,990,2051,1088
8908.900000000001,person,3759,1136,3838,1412
8908.900000000001,person,810,1298,961,1720
8908.900000000001,person,3253,1276,3472,1653
8908.900000000001,person,1271,976,1327,1181
8908.900000000001,car,2881,1136,3422,1404
8908.900000000001,person,1287,971,1341,1163
8908.900000000001,traffic light,2862,754,3001,1105
8908.900000000001,person,1577,1026,1632,1132
8908.900000000001,person,3470,1154,3567,1399
8942.266666666666,car,2292,1907,3516,2145
8942.266666666666,traffic light,525,716,693,1097
8942.266666666666,person,417,1247,573,1666
8942.266666666666,person,3665,1172,3755,1459
8942.266666666666,traffic light,2877,754,2993,1048
8942.266666666666,person,288,1274,414,1644
8942.266666666666,car,2207,1111,2717,1278
8942.266666666666,car,2045,1029,2217,1156
8942.266666666666,car,1855,957,1959,1060
8942.266666666666,car,1939,990,2052,1086
8942.266666666666,person,811,1298,982,1724
8942.266666666666,person,3272,1276,3500,1659
8942.266666666666,person,1270,976,1325,1182
8942.266666666666,car,2871,1135,3415,1405
8942.266666666666,person,1288,970,1342,1163
8942.266666666666,person,1573,1029,1632,1130
8942.266666666666,person,3471,1155,3569,1398
8975.633333333335,car,2292,1907,3518,2143
8975.633333333335,traffic light,522,716,696,1101
8975.633333333335,person,416,1239,577,1668
8975.633333333335,person,3664,1175,3756,1459
8975.633333333335,traffic light,2882,755,2985,1044
8975.633333333335,person,280,1260,421,1644
8975.633333333335,car,2194,1114,2693,1279
8975.633333333335,car,2046,1029,2217,1156
8975.633333333335,car,1855,957,1959,1060
8975.633333333335,car,1939,991,2046,1090
8975.633333333335,person,811,1297,1001,1729
8975.633333333335,person,3285,1274,3520,1664
8975.633333333335,person,1270,975,1324,1181
8975.633333333335,car,2865,1133,3398,1405
8975.633333333335,person,1292,969,1345,1164
8975.633333333335,person,1571,1018,1632,1130
8975.633333333335,person,1017,1008,1072,1178
8975.633333333335,person,3755,1132,3838,1419
8975.633333333335,traffic light,2872,753,2999,1089
9009.0,car,2291,1907,3516,2144
9009.0,traffic light,524,715,692,1099
9009.0,person,418,1238,580,1670
9009.0,person,3661,1176,3756,1460
9009.0,traffic light,2878,754,2990,1044
9009.0,person,276,1257,426,1642
9009.0,car,2158,1118,2673,1281
9009.0,car,2039,1030,2217,1156
9009.0,car,1856,959,1958,1060
9009.0,car,1940,991,2044,1091
9009.0,person,812,1293,1025,1733
9009.0,person,3304,1279,3523,1661
9009.0,person,1270,975,1324,1180
9009.0,car,2863,1135,3382,1406
9009.0,person,1294,969,1345,1157
9009.0,person,1572,1010,1631,1128
9009.0,person,1008,1011,1069,1179
9009.0,person,3753,1153,3838,1420
9009.0,traffic light,2866,754,3002,1099
9042.366666666669,car,2292,1906,3515,2145
9042.366666666669,traffic light,523,718,691,1099
9042.366666666669,person,420,1233,581,1666
9042.366666666669,person,3660,1176,3757,1463
9042.366666666669,traffic light,2876,753,2993,1042
9042.366666666669,person,275,1237,430,1641
9042.366666666669,car,2122,1114,2612,1272
9042.366666666669,car,2034,1030,2216,1157
9042.366666666669,car,1856,958,1959,1061
9042.366666666669,car,1940,991,2047,1086
9042.366666666669,person,814,1286,1049,1732
9042.366666666669,person,3325,1300,3529,1659
9042.366666666669,person,1268,974,1326,1181
9042.366666666669,car,2855,1135,3369,1405
9042.366666666669,person,1289,969,1345,1173
9042.366666666669,person,1570,1007,1631,1126
9042.366666666669,person,1003,1005,1071,1179
9042.366666666669,person,3753,1143,3838,1421
9042.366666666669,person,0,1133,61,1419
9075.733333333334,car,2292,1906,3514,2145
9075.733333333334,traffic light,522,719,690,1099
9075.733333333334,person,423,1220,582,1673
9075.733333333334,person,3659,1175,3758,1462
9075.733333333334,traffic light,2875,753,2994,1040
9075.733333333334,person,278,1229,438,1641
9075.733333333334,car,2095,1109,2602,1267
9075.733333333334,car,2028,1032,2219,1158
9075.733333333334,car,1856,958,1960,1061
9075.733333333334,car,1940,991,2049,1084
9075.733333333334,person,817,1288,1068,1733
9075.733333333334,person,3345,1307,3546,1663
9075.733333333334,person,1269,971,1326,1181
9075.733333333334,car,2851,1133,3368,1406
9075.733333333334,person,1292,969,1347,1167
9075.733333333334,person,1570,1009,1630,1123
9075.733333333334,person,992,1002,1073,1182
9075.733333333334,person,3754,1157,3838,1420
9075.733333333334,person,0,1128,61,1420
9109.1,car,2293,1906,3512,2145
9109.1,traffic light,521,719,687,1099
9109.1,person,427,1215,587,1672
9109.1,person,3660,1176,3760,1460
9109.1,traffic light,2875,753,2994,1042
9109.1,person,282,1190,453,1633
9109.1,car,2082,1108,2522,1261
9109.1,car,2025,1033,2218,1158
9109.1,car,1856,959,1959,1061
9109.1,car,1940,991,2051,1083
9109.1,person,823,1291,1088,1734
9109.1,person,3362,1314,3562,1664
9109.1,person,1269,970,1326,1181
9109.1,car,2851,1132,3356,1410
9109.1,person,1293,969,1347,1158
9109.1,person,1570,1009,1629,1120
9109.1,person,0,1133,71,1423
9109.1,car,26,1069,577,1260
9142.466666666667,car,2293,1906,3511,2145
9142.466666666667,traffic light,521,719,688,1098
9142.466666666667,person,435,1208,588,1658
9142.466666666667,person,3659,1175,3766,1464
9142.466666666667,traffic light,2875,753,2993,1044
9142.466666666667,person,292,1191,460,1631
9142.466666666667,car,2048,1107,2499,1259
9142.466666666667,car,2024,1033,2218,1154
9142.466666666667,car,1856,958,1959,1061
9142.466666666667,car,1939,991,2050,1082
9142.466666666667,person,830,1290,1092,1736
9142.466666666667,person,3383,1324,3579,1662
9142.466666666667,person,1270,969,1325,1180
9142.466666666667,car,2848,1131,3346,1413
9142.466666666667,person,1294,969,1348,1142
9142.466666666667,person,1570,1014,1629,1117
9142.466666666667,person,0,1139,70,1420
9142.466666666667,person,3580,1153,3689,1422
9142.466666666667,car,106,1051,561,1249
9142.466666666667,person,3763,1122,3838,1417
9175.833333333334,car,2292,1904,3514,2143
